round_id,agent_count,byzantine_count,byzantine_ratio,threshold,consensus_reached,consensus_value,ground_truth,accuracy,convergence_time_ms,consensus_similarity,outlier_count
2177,7,0,0.00,0.70,true,96.5671,96.5671,1.0000,0,1.0000,0
2178,7,0,0.00,0.70,true,101.7122,101.7122,1.0000,0,1.0000,0
2179,7,0,0.00,0.70,true,100.5180,100.5180,1.0000,0,1.0000,0
2180,7,0,0.00,0.70,true,99.6396,99.6396,1.0000,0,1.0000,0
2181,7,0,0.00,0.70,true,101.3893,101.3893,1.0000,0,1.0000,0
2182,7,0,0.00,0.70,true,97.8757,97.8757,1.0000,0,1.0000,0
2183,7,0,0.00,0.70,true,103.6760,103.6760,1.0000,0,1.0000,0
2184,7,0,0.00,0.70,true,98.4638,98.4638,1.0000,0,1.0000,0
2185,7,0,0.00,0.70,true,99.3026,99.3026,1.0000,0,1.0000,0
2186,7,0,0.00,0.70,true,99.4044,99.4044,1.0000,0,1.0000,0
2187,7,0,0.00,0.70,true,100.0703,100.0703,1.0000,0,1.0000,0
2188,7,0,0.00,0.70,true,98.7473,98.7473,1.0000,0,1.0000,0
2189,7,0,0.00,0.70,true,102.3223,102.3223,1.0000,3,1.0000,0
2190,7,0,0.00,0.75,true,102.2563,102.2563,1.0000,0,1.0000,0
2191,7,0,0.00,0.75,true,101.3919,101.3919,1.0000,0,1.0000,0
2192,7,0,0.00,0.75,true,97.6115,97.6115,1.0000,0,1.0000,0
2193,7,0,0.00,0.75,true,100.4780,100.4780,1.0000,0,1.0000,0
2194,7,0,0.00,0.75,true,99.7466,99.7466,1.0000,0,1.0000,0
2195,7,0,0.00,0.75,true,103.5513,103.5513,1.0000,0,1.0000,0
2196,7,0,0.00,0.75,true,102.8827,102.8827,1.0000,0,1.0000,0
2197,7,0,0.00,0.75,true,98.3346,98.3346,1.0000,0,1.0000,0
2198,7,0,0.00,0.75,true,100.4482,100.4482,1.0000,0,1.0000,0
2199,7,0,0.00,0.75,true,98.7317,98.7317,1.0000,0,1.0000,0
2200,7,0,0.00,0.75,true,99.5126,99.5126,1.0000,0,1.0000,0
2201,7,0,0.00,0.75,true,100.0518,100.0518,1.0000,0,1.0000,0
2202,7,0,0.00,0.75,true,103.7976,103.7976,1.0000,0,1.0000,0
2203,7,0,0.00,0.75,true,100.4893,100.4893,1.0000,0,1.0000,0
2204,7,0,0.00,0.75,true,96.8898,96.8898,1.0000,0,1.0000,0
2205,7,0,0.00,0.75,true,105.6301,105.6301,1.0000,0,1.0000,0
2206,7,0,0.00,0.75,true,96.9443,96.9443,1.0000,0,1.0000,0
2207,7,0,0.00,0.75,true,100.4752,100.4752,1.0000,0,1.0000,0
2208,7,0,0.00,0.75,true,99.9780,99.9780,1.0000,0,1.0000,0
2209,7,0,0.00,0.75,true,100.2703,100.2703,1.0000,0,1.0000,0
2210,7,0,0.00,0.75,true,104.4803,104.4803,1.0000,0,1.0000,0
2211,7,0,0.00,0.75,true,96.0588,96.0588,1.0000,0,1.0000,0
2212,7,0,0.00,0.75,true,96.7158,96.7158,1.0000,0,1.0000,0
2213,7,0,0.00,0.75,true,100.5036,100.5036,1.0000,0,1.0000,0
2214,7,0,0.00,0.75,true,97.5336,97.5336,1.0000,1,1.0000,0
2215,7,0,0.00,0.75,true,100.3287,100.3287,1.0000,0,1.0000,0
2216,7,0,0.00,0.75,true,98.6138,98.6138,1.0000,1,1.0000,0
2217,7,0,0.00,0.75,true,97.8457,97.8457,1.0000,0,1.0000,0
2218,7,0,0.00,0.75,true,99.6541,99.6541,1.0000,0,1.0000,0
2219,7,0,0.00,0.75,true,98.2915,98.2915,1.0000,0,1.0000,0
2220,7,0,0.00,0.80,true,100.4043,100.4043,1.0000,0,1.0000,0
2221,7,0,0.00,0.80,true,98.9756,98.9756,1.0000,0,1.0000,0
2222,7,0,0.00,0.80,true,100.6123,100.6123,1.0000,0,1.0000,0
2223,7,0,0.00,0.80,true,99.2306,99.2306,1.0000,0,1.0000,0
2224,7,0,0.00,0.80,true,99.7055,99.7055,1.0000,0,1.0000,0
2225,7,0,0.00,0.80,true,99.6801,99.6801,1.0000,0,1.0000,0
2226,7,0,0.00,0.80,true,100.9759,100.9759,1.0000,0,1.0000,0
2227,7,0,0.00,0.80,true,99.0289,99.0289,1.0000,0,1.0000,0
2228,7,0,0.00,0.80,true,99.7015,99.7015,1.0000,0,1.0000,0
2229,7,0,0.00,0.80,true,99.7633,99.7633,1.0000,0,1.0000,0
2230,7,0,0.00,0.80,true,101.0795,101.0795,1.0000,0,1.0000,0
2231,7,0,0.00,0.80,true,102.4104,102.4104,1.0000,0,1.0000,0
2232,7,0,0.00,0.80,true,96.3997,96.3997,1.0000,0,1.0000,0
2233,7,0,0.00,0.80,true,97.6091,97.6091,1.0000,0,1.0000,0
2234,7,0,0.00,0.80,true,97.1099,97.1099,1.0000,0,1.0000,0
2235,7,0,0.00,0.80,true,101.2879,101.2879,1.0000,0,1.0000,0
2236,7,0,0.00,0.80,true,98.2132,98.2132,1.0000,0,1.0000,0
2237,7,0,0.00,0.80,true,102.9891,102.9891,1.0000,0,1.0000,0
2238,7,0,0.00,0.80,true,100.1393,100.1393,1.0000,0,1.0000,0
2239,7,0,0.00,0.80,true,99.7852,99.7852,1.0000,0,1.0000,0
2240,7,0,0.00,0.80,true,99.2479,99.2479,1.0000,0,1.0000,0
2241,7,0,0.00,0.80,true,98.3926,98.3926,1.0000,0,1.0000,0
2242,7,0,0.00,0.80,true,99.0431,99.0431,1.0000,0,1.0000,0
2243,7,0,0.00,0.80,true,95.9169,95.9169,1.0000,0,1.0000,0
2244,7,0,0.00,0.80,true,102.1199,102.1199,1.0000,0,1.0000,0
2245,7,0,0.00,0.80,true,97.5007,97.5007,1.0000,0,1.0000,0
2246,7,0,0.00,0.80,true,100.2416,100.2416,1.0000,0,1.0000,0
2247,7,0,0.00,0.80,true,99.3060,99.3060,1.0000,0,1.0000,0
2248,7,0,0.00,0.80,true,97.6515,97.6515,1.0000,0,1.0000,0
2249,7,0,0.00,0.80,true,98.4018,98.4018,1.0000,0,1.0000,0
2250,7,0,0.00,0.85,true,101.3894,101.3894,1.0000,0,1.0000,0
2251,7,0,0.00,0.85,true,95.6563,95.6563,1.0000,0,1.0000,0
2252,7,0,0.00,0.85,true,99.4399,99.4399,1.0000,0,1.0000,0
2253,7,0,0.00,0.85,true,99.3999,99.3999,1.0000,0,1.0000,0
2254,7,0,0.00,0.85,true,97.6856,97.6856,1.0000,0,1.0000,0
2255,7,0,0.00,0.85,true,99.7671,99.7671,1.0000,0,1.0000,0
2256,7,0,0.00,0.85,true,102.7410,102.7410,1.0000,0,1.0000,0
2257,7,0,0.00,0.85,true,95.1122,95.1122,1.0000,0,1.0000,0
2258,7,0,0.00,0.85,true,99.9551,99.9551,1.0000,0,1.0000,0
2259,7,0,0.00,0.85,true,99.1405,99.1405,1.0000,0,1.0000,0
2260,7,0,0.00,0.85,true,100.8658,100.8658,1.0000,0,1.0000,0
2261,7,0,0.00,0.85,true,96.5215,96.5215,1.0000,0,1.0000,0
2262,7,0,0.00,0.85,true,102.2099,102.2099,1.0000,0,1.0000,0
2263,7,0,0.00,0.85,true,101.5789,101.5789,1.0000,0,1.0000,0
2264,7,0,0.00,0.85,true,103.1948,103.1948,1.0000,0,1.0000,0
2265,7,0,0.00,0.85,true,99.3231,99.3231,1.0000,0,1.0000,0
2266,7,0,0.00,0.85,true,96.6978,96.6978,1.0000,0,1.0000,0
2267,7,0,0.00,0.85,true,94.6482,94.6482,1.0000,0,1.0000,0
2268,7,0,0.00,0.85,true,102.1439,102.1439,1.0000,0,1.0000,0
2269,7,0,0.00,0.85,true,101.0681,101.0681,1.0000,0,1.0000,0
2270,7,0,0.00,0.85,true,100.2923,100.2923,1.0000,0,1.0000,0
2271,7,0,0.00,0.85,true,97.7987,97.7987,1.0000,0,1.0000,0
2272,7,0,0.00,0.85,true,96.5937,96.5937,1.0000,0,1.0000,0
2273,7,0,0.00,0.85,true,98.7835,98.7835,1.0000,0,1.0000,0
2274,7,0,0.00,0.85,true,99.9542,99.9542,1.0000,0,1.0000,0
2275,7,0,0.00,0.85,true,101.2557,101.2557,1.0000,0,1.0000,0
2276,7,0,0.00,0.85,true,103.1444,103.1444,1.0000,0,1.0000,0
2277,7,0,0.00,0.85,true,102.1706,102.1706,1.0000,0,1.0000,0
2278,7,0,0.00,0.85,true,99.2778,99.2778,1.0000,0,1.0000,0
2279,7,0,0.00,0.85,true,105.0503,105.0503,1.0000,0,1.0000,0
2280,7,0,0.00,0.90,true,103.7263,103.7263,1.0000,0,1.0000,0
2281,7,0,0.00,0.90,true,96.6946,96.6946,1.0000,0,1.0000,0
2282,7,0,0.00,0.90,true,99.2907,99.2907,1.0000,0,1.0000,0
2283,7,0,0.00,0.90,true,97.8553,97.8553,1.0000,0,1.0000,0
2284,7,0,0.00,0.90,true,99.8039,99.8039,1.0000,0,1.0000,0
2285,7,0,0.00,0.90,true,103.5198,103.5198,1.0000,0,1.0000,0
2286,7,0,0.00,0.90,true,98.5488,98.5488,1.0000,0,1.0000,0
2287,7,0,0.00,0.90,true,98.5974,98.5974,1.0000,0,1.0000,0
2288,7,0,0.00,0.90,true,100.4079,100.4079,1.0000,0,1.0000,0
2289,7,0,0.00,0.90,true,102.5265,102.5265,1.0000,0,1.0000,0
2290,7,0,0.00,0.90,true,96.2236,96.2236,1.0000,0,1.0000,0
2291,7,0,0.00,0.90,true,98.8978,98.8978,1.0000,0,1.0000,0
2292,7,0,0.00,0.90,true,98.2763,98.2763,1.0000,0,1.0000,0
2293,7,0,0.00,0.90,true,98.4166,98.4166,1.0000,0,1.0000,0
2294,7,0,0.00,0.90,true,98.6249,98.6249,1.0000,0,1.0000,0
2295,7,0,0.00,0.90,true,99.6393,99.6393,1.0000,0,1.0000,0
2296,7,0,0.00,0.90,true,101.9610,101.9610,1.0000,0,1.0000,0
2297,7,0,0.00,0.90,true,102.8393,102.8393,1.0000,0,1.0000,0
2298,7,0,0.00,0.90,true,97.4923,97.4923,1.0000,0,1.0000,0
2299,7,0,0.00,0.90,true,98.6120,98.6120,1.0000,0,1.0000,0
2300,7,0,0.00,0.90,true,99.2332,99.2332,1.0000,0,1.0000,0
2301,7,0,0.00,0.90,true,99.4919,99.4919,1.0000,0,1.0000,0
2302,7,0,0.00,0.90,true,100.2376,100.2376,1.0000,0,1.0000,0
2303,7,0,0.00,0.90,true,99.8067,99.8067,1.0000,0,1.0000,0
2304,7,0,0.00,0.90,true,100.8825,100.8825,1.0000,0,1.0000,0
2305,7,0,0.00,0.90,true,96.7834,96.7834,1.0000,0,1.0000,0
2306,7,0,0.00,0.90,true,101.6263,101.6263,1.0000,0,1.0000,0
2307,7,0,0.00,0.90,true,95.7950,95.7950,1.0000,0,1.0000,0
2308,7,0,0.00,0.90,true,99.0687,99.0687,1.0000,0,1.0000,0
2309,7,0,0.00,0.90,true,104.4421,104.4421,1.0000,0,1.0000,0
2310,7,0,0.00,0.95,true,101.3696,101.3696,1.0000,0,1.0000,0
2311,7,0,0.00,0.95,true,102.1870,102.1870,1.0000,0,1.0000,0
2312,7,0,0.00,0.95,true,99.9215,99.9215,1.0000,0,1.0000,0
2313,7,0,0.00,0.95,true,101.1671,101.1671,1.0000,0,1.0000,0
2314,7,0,0.00,0.95,true,101.5744,101.5744,1.0000,0,1.0000,0
2315,7,0,0.00,0.95,true,98.5228,98.5228,1.0000,0,1.0000,0
2316,7,0,0.00,0.95,true,102.6867,102.6867,1.0000,0,1.0000,0
2317,7,0,0.00,0.95,true,98.9630,98.9630,1.0000,0,1.0000,0
2318,7,0,0.00,0.95,true,104.5460,104.5460,1.0000,0,1.0000,0
2319,7,0,0.00,0.95,true,103.9921,103.9921,1.0000,0,1.0000,0
2320,7,0,0.00,0.95,true,101.3140,101.3140,1.0000,0,1.0000,0
2321,7,0,0.00,0.95,true,98.4234,98.4234,1.0000,0,1.0000,0
2322,7,0,0.00,0.95,true,97.5610,97.5610,1.0000,0,1.0000,0
2323,7,0,0.00,0.95,true,97.0489,97.0489,1.0000,0,1.0000,0
2324,7,0,0.00,0.95,true,97.0960,97.0960,1.0000,0,1.0000,0
2325,7,0,0.00,0.95,true,102.2964,102.2964,1.0000,0,1.0000,0
2326,7,0,0.00,0.95,true,98.8103,98.8103,1.0000,0,1.0000,0
2327,7,0,0.00,0.95,true,99.9132,99.9132,1.0000,0,1.0000,0
2328,7,0,0.00,0.95,true,103.6007,103.6007,1.0000,0,1.0000,0
2329,7,0,0.00,0.95,true,100.2042,100.2042,1.0000,0,1.0000,0
2330,7,0,0.00,0.95,true,101.1163,101.1163,1.0000,0,1.0000,0
2331,7,0,0.00,0.95,true,100.8553,100.8553,1.0000,0,1.0000,0
2332,7,0,0.00,0.95,true,97.5807,97.5807,1.0000,0,1.0000,0
2333,7,0,0.00,0.95,true,104.7259,104.7259,1.0000,0,1.0000,0
2334,7,0,0.00,0.95,true,100.8941,100.8941,1.0000,0,1.0000,0
2335,7,0,0.00,0.95,true,100.5207,100.5207,1.0000,0,1.0000,0
2336,7,0,0.00,0.95,true,99.0315,99.0315,1.0000,0,1.0000,0
2337,7,0,0.00,0.95,true,103.3782,103.3782,1.0000,0,1.0000,0
2338,7,0,0.00,0.95,true,101.2605,101.2605,1.0000,0,1.0000,0
2339,7,0,0.00,0.95,true,100.1997,100.1997,1.0000,0,1.0000,0
2340,7,1,0.14,0.70,true,121.6661,100.6583,0.7913,0,1.0000,0
2341,7,1,0.14,0.70,true,114.0506,103.3127,0.8961,0,1.0000,0
2342,7,1,0.14,0.70,true,112.2581,102.1334,0.9009,0,1.0000,0
2343,7,1,0.14,0.70,true,99.7867,98.4610,0.9865,0,1.0000,0
2344,7,1,0.14,0.70,true,95.0750,96.1122,0.9892,0,1.0000,0
2345,7,1,0.14,0.70,true,115.6978,95.8541,0.7930,0,1.0000,0
2346,7,1,0.14,0.70,true,118.7578,99.9916,0.8123,0,1.0000,0
2347,7,1,0.14,0.70,true,116.2527,100.0107,0.8376,0,1.0000,0
2348,7,1,0.14,0.70,true,94.2727,100.7786,0.9354,0,1.0000,0
2349,7,1,0.14,0.70,true,117.1750,95.7942,0.7768,0,1.0000,0
2350,7,1,0.14,0.70,true,120.2321,100.6980,0.8060,0,1.0000,0
2351,7,1,0.14,0.70,true,117.1105,97.2396,0.7957,0,1.0000,0
2352,7,1,0.14,0.70,true,103.9553,99.4765,0.9550,0,1.0000,0
2353,7,1,0.14,0.70,true,101.8460,96.5603,0.9453,0,1.0000,0
2354,7,1,0.14,0.70,true,108.9802,97.8579,0.8863,0,1.0000,0
2355,7,1,0.14,0.70,true,103.6971,99.1628,0.9543,0,1.0000,0
2356,7,1,0.14,0.70,true,109.1951,101.6131,0.9254,0,1.0000,0
2357,7,1,0.14,0.70,true,122.3368,103.2441,0.8151,0,1.0000,0
2358,7,1,0.14,0.70,true,109.7730,96.9839,0.8681,0,1.0000,0
2359,7,1,0.14,0.70,true,102.5772,99.4890,0.9690,0,1.0000,0
2360,7,1,0.14,0.70,true,116.6150,100.6473,0.8413,0,1.0000,0
2361,7,1,0.14,0.70,true,102.5533,103.8929,0.9871,0,1.0000,0
2362,7,1,0.14,0.70,true,115.7609,98.5277,0.8251,0,1.0000,0
2363,7,1,0.14,0.70,true,117.4543,100.4384,0.8306,0,1.0000,0
2364,7,1,0.14,0.70,true,101.5256,97.6243,0.9600,0,1.0000,0
2365,7,1,0.14,0.70,true,100.3593,100.3457,0.9999,0,1.0000,0
2366,7,1,0.14,0.70,true,110.2688,98.3571,0.8789,0,1.0000,0
2367,7,1,0.14,0.70,true,103.3814,102.4320,0.9907,0,1.0000,0
2368,7,1,0.14,0.70,true,94.7089,100.8146,0.9394,0,1.0000,0
2369,7,1,0.14,0.70,true,105.4769,99.4784,0.9397,0,1.0000,0
2370,7,1,0.14,0.75,true,102.2251,100.6758,0.9846,0,1.0000,0
2371,7,1,0.14,0.75,true,107.5135,100.2928,0.9280,0,1.0000,0
2372,7,1,0.14,0.75,true,108.4248,100.9895,0.9264,0,1.0000,0
2373,7,1,0.14,0.75,true,96.5022,97.6538,0.9882,0,1.0000,0
2374,7,1,0.14,0.75,true,94.3424,98.2515,0.9602,0,1.0000,0
2375,7,1,0.14,0.75,true,117.1326,99.4764,0.8225,0,1.0000,0
2376,7,1,0.14,0.75,true,119.1905,98.4689,0.7896,0,1.0000,0
2377,7,1,0.14,0.75,true,112.3525,97.0662,0.8425,0,1.0000,0
2378,7,1,0.14,0.75,true,104.1480,101.7855,0.9768,0,1.0000,0
2379,7,1,0.14,0.75,true,97.3921,103.0932,0.9447,0,1.0000,0
2380,7,1,0.14,0.75,true,110.8564,97.5755,0.8639,0,1.0000,0
2381,7,1,0.14,0.75,true,117.4943,98.4293,0.8063,0,1.0000,0
2382,7,1,0.14,0.75,true,103.5174,97.0012,0.9328,0,1.0000,0
2383,7,1,0.14,0.75,true,116.1098,101.1204,0.8518,0,1.0000,0
2384,7,1,0.14,0.75,true,109.9155,95.8780,0.8536,0,1.0000,0
2385,7,1,0.14,0.75,true,123.3836,103.4265,0.8070,0,1.0000,0
2386,7,1,0.14,0.75,true,110.8021,97.0012,0.8577,0,1.0000,0
2387,7,1,0.14,0.75,true,99.8553,97.7820,0.9788,0,1.0000,0
2388,7,1,0.14,0.75,true,99.2279,101.6428,0.9762,0,1.0000,0
2389,7,1,0.14,0.75,true,94.7303,98.7843,0.9590,0,1.0000,0
2390,7,1,0.14,0.75,true,110.4091,106.9201,0.9674,0,1.0000,0
2391,7,1,0.14,0.75,true,94.5710,98.9587,0.9557,0,1.0000,0
2392,7,1,0.14,0.75,true,102.2904,100.8670,0.9859,0,1.0000,0
2393,7,1,0.14,0.75,true,107.6708,100.9033,0.9329,0,1.0000,0
2394,7,1,0.14,0.75,true,116.6705,101.9743,0.8559,0,1.0000,0
2395,7,1,0.14,0.75,true,114.4225,98.2502,0.8354,0,1.0000,0
2396,7,1,0.14,0.75,true,91.7465,97.9196,0.9370,0,1.0000,0
2397,7,1,0.14,0.75,true,95.1147,97.1660,0.9789,0,1.0000,0
2398,7,1,0.14,0.75,true,110.5213,101.3132,0.9091,0,1.0000,0
2399,7,1,0.14,0.75,true,107.0557,99.9814,0.9292,0,1.0000,0
2400,7,1,0.14,0.80,true,118.1225,97.3214,0.7863,0,1.0000,0
2401,7,1,0.14,0.80,true,113.7382,94.2096,0.7927,0,1.0000,0
2402,7,1,0.14,0.80,true,107.3843,100.1613,0.9279,0,1.0000,0
2403,7,1,0.14,0.80,true,102.8102,99.2087,0.9637,0,1.0000,0
2404,7,1,0.14,0.80,true,99.3152,99.3270,0.9999,0,1.0000,0
2405,7,1,0.14,0.80,true,115.8719,104.1511,0.8875,0,1.0000,0
2406,7,1,0.14,0.80,true,118.0198,102.5717,0.8494,0,1.0000,0
2407,7,1,0.14,0.80,true,99.7884,100.3026,0.9949,0,1.0000,0
2408,7,1,0.14,0.80,true,104.7792,99.6187,0.9482,0,1.0000,0
2409,7,1,0.14,0.80,true,113.5835,100.0066,0.8642,0,1.0000,0
2410,7,1,0.14,0.80,true,93.8068,99.2613,0.9450,0,1.0000,0
2411,7,1,0.14,0.80,true,115.8897,102.8085,0.8728,0,1.0000,0
2412,7,1,0.14,0.80,true,107.5347,98.5149,0.9084,0,1.0000,0
2413,7,1,0.14,0.80,true,101.3560,101.1303,0.9978,0,1.0000,0
2414,7,1,0.14,0.80,true,101.6238,101.3769,0.9976,0,1.0000,0
2415,7,1,0.14,0.80,true,115.4270,100.2816,0.8490,0,1.0000,0
2416,7,1,0.14,0.80,true,103.0097,98.9101,0.9586,0,1.0000,0
2417,7,1,0.14,0.80,true,111.8960,96.7020,0.8429,0,1.0000,0
2418,7,1,0.14,0.80,true,99.1161,101.7242,0.9744,0,1.0000,0
2419,7,1,0.14,0.80,true,117.1734,98.3844,0.8090,0,1.0000,0
2420,7,1,0.14,0.80,true,117.1336,99.7919,0.8262,0,1.0000,0
2421,7,1,0.14,0.80,true,122.7372,102.1466,0.7984,0,1.0000,0
2422,7,1,0.14,0.80,true,105.6993,100.9521,0.9530,0,1.0000,0
2423,7,1,0.14,0.80,true,94.7330,98.7200,0.9596,0,1.0000,0
2424,7,1,0.14,0.80,true,114.3055,100.3354,0.8608,0,1.0000,0
2425,7,1,0.14,0.80,true,112.2932,101.1377,0.8897,0,1.0000,0
2426,7,1,0.14,0.80,true,101.5878,100.9844,0.9940,0,1.0000,0
2427,7,1,0.14,0.80,true,99.3944,100.9421,0.9847,0,1.0000,0
2428,7,1,0.14,0.80,true,112.6985,99.4900,0.8672,0,1.0000,0
2429,7,1,0.14,0.80,true,98.9827,95.0914,0.9591,0,1.0000,0
2430,7,1,0.14,0.85,true,101.6318,101.0242,0.9940,0,1.0000,0
2431,7,1,0.14,0.85,true,115.1412,104.0479,0.8934,0,1.0000,0
2432,7,1,0.14,0.85,true,94.7131,97.1214,0.9752,0,1.0000,0
2433,7,1,0.14,0.85,true,100.8101,97.5412,0.9665,0,1.0000,0
2434,7,1,0.14,0.85,true,107.2307,101.7288,0.9459,0,1.0000,0
2435,7,1,0.14,0.85,true,96.7350,102.6024,0.9428,0,1.0000,0
2436,7,1,0.14,0.85,true,114.4412,100.5543,0.8619,0,1.0000,0
2437,7,1,0.14,0.85,true,116.9760,100.6001,0.8372,0,1.0000,0
2438,7,1,0.14,0.85,true,105.8226,98.0572,0.9208,0,1.0000,0
2439,7,1,0.14,0.85,true,101.3347,98.7949,0.9743,0,1.0000,0
2440,7,1,0.14,0.85,true,106.6638,98.8125,0.9205,0,1.0000,0
2441,7,1,0.14,0.85,true,95.0286,99.4596,0.9554,0,1.0000,0
2442,7,1,0.14,0.85,true,119.9902,100.4567,0.8056,0,1.0000,0
2443,7,1,0.14,0.85,true,121.6886,100.5140,0.7893,0,1.0000,0
2444,7,1,0.14,0.85,true,115.3532,106.1711,0.9135,0,1.0000,0
2445,7,1,0.14,0.85,true,115.5912,101.1190,0.8569,0,1.0000,0
2446,7,1,0.14,0.85,true,100.5082,100.5965,0.9991,0,1.0000,0
2447,7,1,0.14,0.85,true,110.6136,98.5046,0.8771,0,1.0000,0
2448,7,1,0.14,0.85,true,106.8713,100.3276,0.9348,0,1.0000,0
2449,7,1,0.14,0.85,true,108.8360,98.7836,0.8982,0,1.0000,0
2450,7,1,0.14,0.85,true,105.8565,100.9278,0.9512,0,1.0000,0
2451,7,1,0.14,0.85,true,120.6849,100.4687,0.7988,0,1.0000,0
2452,7,1,0.14,0.85,true,109.4114,103.4109,0.9420,0,1.0000,0
2453,7,1,0.14,0.85,true,94.5828,101.5811,0.9311,0,1.0000,0
2454,7,1,0.14,0.85,true,97.4482,98.2093,0.9923,0,1.0000,0
2455,7,1,0.14,0.85,true,95.6440,102.1687,0.9361,0,1.0000,0
2456,7,1,0.14,0.85,true,106.9408,102.0367,0.9519,0,1.0000,0
2457,7,1,0.14,0.85,true,120.5472,99.4577,0.7880,0,1.0000,0
2458,7,1,0.14,0.85,true,99.0132,99.8041,0.9921,0,1.0000,0
2459,7,1,0.14,0.85,true,105.3772,99.7173,0.9432,0,1.0000,0
2460,7,1,0.14,0.90,true,111.9378,103.6913,0.9205,0,1.0000,0
2461,7,1,0.14,0.90,true,102.5613,98.1894,0.9555,0,1.0000,0
2462,7,1,0.14,0.90,true,99.5277,97.9901,0.9843,0,1.0000,0
2463,7,1,0.14,0.90,true,117.5296,100.5674,0.8313,0,1.0000,0
2464,7,1,0.14,0.90,true,92.4725,95.3116,0.9702,0,1.0000,0
2465,7,1,0.14,0.90,true,104.2311,100.1240,0.9590,0,1.0000,0
2466,7,1,0.14,0.90,true,114.2605,96.0839,0.8108,0,1.0000,0
2467,7,1,0.14,0.90,true,112.6548,98.0696,0.8513,0,1.0000,0
2468,7,1,0.14,0.90,true,96.7630,99.8430,0.9692,0,1.0000,0
2469,7,1,0.14,0.90,true,110.1683,102.8589,0.9289,0,1.0000,0
2470,7,1,0.14,0.90,true,115.0463,100.0083,0.8496,0,1.0000,0
2471,7,1,0.14,0.90,true,113.4074,101.3668,0.8812,0,1.0000,0
2472,7,1,0.14,0.90,true,105.1587,100.7742,0.9565,0,1.0000,0
2473,7,1,0.14,0.90,true,105.0370,98.0453,0.9287,0,1.0000,0
2474,7,1,0.14,0.90,true,109.6854,100.1373,0.9046,0,1.0000,0
2475,7,1,0.14,0.90,true,115.6617,100.3671,0.8476,0,1.0000,0
2476,7,1,0.14,0.90,true,114.3578,96.8954,0.8198,0,1.0000,0
2477,7,1,0.14,0.90,true,118.8964,102.1285,0.8358,0,1.0000,0
2478,7,1,0.14,0.90,true,117.9578,101.0858,0.8331,0,1.0000,0
2479,7,1,0.14,0.90,true,97.6079,97.9514,0.9965,0,1.0000,0
2480,7,1,0.14,0.90,true,107.3545,95.6045,0.8771,0,1.0000,0
2481,7,1,0.14,0.90,true,119.5211,102.6354,0.8355,0,1.0000,0
2482,7,1,0.14,0.90,true,123.2502,102.4428,0.7969,0,1.0000,0
2483,7,1,0.14,0.90,true,116.8709,103.6225,0.8721,0,1.0000,0
2484,7,1,0.14,0.90,true,91.7282,94.2569,0.9732,0,1.0000,0
2485,7,1,0.14,0.90,true,106.8219,98.6733,0.9174,0,1.0000,0
2486,7,1,0.14,0.90,true,117.5953,100.0391,0.8245,0,1.0000,0
2487,7,1,0.14,0.90,true,114.2141,102.5363,0.8861,0,1.0000,0
2488,7,1,0.14,0.90,true,119.6983,99.6220,0.7985,0,1.0000,0
2489,7,1,0.14,0.90,true,97.6900,97.2868,0.9959,0,1.0000,0
2490,7,1,0.14,0.95,true,105.9630,101.2934,0.9539,0,1.0000,0
2491,7,1,0.14,0.95,true,99.8427,104.1687,0.9585,0,1.0000,0
2492,7,1,0.14,0.95,true,99.7995,95.1348,0.9510,0,1.0000,0
2493,7,1,0.14,0.95,true,113.7830,98.2635,0.8421,0,1.0000,0
2494,7,1,0.14,0.95,true,106.7690,98.0927,0.9115,0,1.0000,0
2495,7,1,0.14,0.95,true,98.3395,98.4720,0.9987,0,1.0000,0
2496,7,1,0.14,0.95,true,97.1150,95.9562,0.9879,0,1.0000,0
2497,7,1,0.14,0.95,true,100.7944,97.9786,0.9713,0,1.0000,0
2498,7,1,0.14,0.95,true,101.2810,100.7553,0.9948,0,1.0000,0
2499,7,1,0.14,0.95,true,105.3027,99.8690,0.9456,0,1.0000,0
2500,7,1,0.14,0.95,true,107.5465,103.4060,0.9600,0,1.0000,0
2501,7,1,0.14,0.95,true,107.3607,103.3037,0.9607,0,1.0000,0
2502,7,1,0.14,0.95,true,100.1826,102.4866,0.9775,0,1.0000,0
2503,7,1,0.14,0.95,true,98.3388,95.7243,0.9727,0,1.0000,0
2504,7,1,0.14,0.95,true,114.6646,102.4139,0.8804,0,1.0000,0
2505,7,1,0.14,0.95,true,123.4541,103.6353,0.8088,0,1.0000,0
2506,7,1,0.14,0.95,true,109.7072,104.6794,0.9520,0,1.0000,0
2507,7,1,0.14,0.95,true,104.2686,99.2524,0.9495,0,1.0000,0
2508,7,1,0.14,0.95,true,112.1586,99.2172,0.8696,0,1.0000,0
2509,7,1,0.14,0.95,true,115.0060,98.3953,0.8312,0,1.0000,0
2510,7,1,0.14,0.95,true,99.6246,97.8386,0.9817,0,1.0000,0
2511,7,1,0.14,0.95,true,94.4049,99.4219,0.9495,0,1.0000,0
2512,7,1,0.14,0.95,true,103.1695,98.7007,0.9547,0,1.0000,0
2513,7,1,0.14,0.95,true,109.6021,98.6396,0.8889,3,1.0000,0
2514,7,1,0.14,0.95,true,108.4999,100.7923,0.9235,0,1.0000,0
2515,7,1,0.14,0.95,true,115.7183,99.1014,0.8323,0,1.0000,0
